group	group_name	start	end	width	names
482	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33225/ccs	104	117	14	D
482	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33225/ccs	1890	1890	1	D
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	104	105	2	D
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	830	829	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	839	838	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	853	852	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	855	854	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	862	861	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	873	872	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	876	875	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	885	884	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	890	889	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	897	896	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	902	901	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	913	912	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	916	915	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	927	926	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	940	939	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	949	948	0	I
483	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33707/ccs	957	956	0	I
485	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/33979/ccs	104	103	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	104	162	59	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	847	854	8	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	862	870	9	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	885	884	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	890	893	4	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	900	899	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	905	905	1	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	912	915	4	D
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	919	918	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	924	923	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	927	926	0	I
486	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34070/ccs	933	944	12	D
487	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34627/ccs	103	102	0	I
488	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34738/ccs	838	837	0	I
488	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34738/ccs	860	859	0	I
488	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34738/ccs	1865	1865	1	D
489	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34811/ccs	103	102	0	I
489	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/34811/ccs	940	945	6	D
490	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35342/ccs	104	103	0	I
490	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35342/ccs	380	379	0	I
490	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35342/ccs	915	914	0	I
490	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35342/ccs	1287	1286	0	I
492	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35436/ccs	490	489	0	I
492	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35436/ccs	570	569	0	I
492	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35436/ccs	1890	1890	1	D
493	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35535/ccs	852	852	1	D
493	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35535/ccs	1604	1604	1	D
493	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35535/ccs	1865	1865	1	D
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	317	317	1	D
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	581	580	0	I
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	710	709	0	I
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	1007	1007	1	D
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	1787	1787	1	D
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	1884	1884	1	D
494	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35574/ccs	1919	1918	0	I
495	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39636/ccs	1201	1200	0	I
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	28	28	1	D
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	123	122	0	I
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	940	945	6	D
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	1226	1225	0	I
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	1462	1461	0	I
496	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/39998/ccs	1832	1831	0	I
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	28	28	1	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	104	275	172	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	681	681	1	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	945	944	0	I
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	1128	1128	1	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	1280	1280	1	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	1735	1735	1	D
497	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40428/ccs	1890	1890	1	D
498	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40531/ccs	102	113	12	D
498	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40531/ccs	245	244	0	I
499	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40670/ccs	798	797	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	56	55	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	68	68	1	D
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	168	167	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	607	606	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	764	763	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	806	805	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	1112	1111	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	1145	1144	0	I
500	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/40948/ccs	1890	1890	1	D
501	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41010/ccs	104	275	172	D
501	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41010/ccs	289	289	1	D
501	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41010/ccs	945	944	0	I
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	130	130	1	D
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	586	586	1	D
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	596	595	0	I
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	830	829	0	I
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	1258	1258	1	D
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	1502	1501	0	I
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	1829	1829	1	D
504	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41865/ccs	1858	1858	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	45	45	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	103	102	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	158	158	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	168	167	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	303	303	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	411	410	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	448	447	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	586	586	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	672	672	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	749	748	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	977	976	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1262	1261	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1284	1283	0	I
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1613	1613	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1636	1636	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1668	1668	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1673	1673	1	D
505	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41882/ccs	1890	1890	1	D
506	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41889/ccs	104	116	13	D
506	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41889/ccs	860	860	1	D
506	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/41889/ccs	939	945	7	D
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	542	541	0	I
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	545	544	0	I
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	865	865	1	D
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	1244	1244	1	D
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	1332	1331	0	I
508	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42481/ccs	1825	1825	1	D
509	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42523/ccs	26	143	118	D
509	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42523/ccs	939	949	11	D
509	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/42523/ccs	1016	1016	1	D
510	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43423/ccs	940	945	6	D
511	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43526/ccs	440	440	1	D
511	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43526/ccs	797	796	0	I
511	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43526/ccs	877	877	1	D
511	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43526/ccs	936	939	4	D
511	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43526/ccs	1155	1155	1	D
512	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43757/ccs	103	102	0	I
512	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/43757/ccs	1201	1201	1	D
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	28	28	1	D
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	102	101	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	425	424	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	432	431	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	515	514	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	635	634	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	722	721	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	732	731	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	756	755	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	806	806	1	D
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	936	935	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	970	969	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1011	1010	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1067	1067	1	D
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1386	1385	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1440	1440	1	D
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1463	1462	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1636	1635	0	I
513	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44021/ccs	1890	1890	1	D
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	58	57	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	168	167	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	223	223	1	D
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	266	266	1	D
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	306	305	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	318	317	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	559	558	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	607	606	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	793	793	1	D
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	811	810	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	941	940	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	944	943	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	1201	1200	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	1722	1721	0	I
514	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/44344/ccs	1787	1787	1	D
515	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35636/ccs	103	102	0	I
516	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35786/ccs	103	102	0	I
516	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/35786/ccs	456	456	1	D
517	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/36168/ccs	940	945	6	D
517	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/36168/ccs	1801	1801	1	D
517	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/36168/ccs	1825	1825	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	3	2	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	248	247	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	286	285	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	312	311	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	322	321	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	358	358	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	475	474	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	708	708	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	738	738	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	897	896	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	945	964	20	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	972	972	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1107	1107	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1145	1145	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1201	1200	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1390	1389	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1436	1435	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1810	1810	1	D
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1871	1870	0	I
518	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37157/ccs	1890	1890	1	D
519	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37197/ccs	104	103	0	I
520	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37513/ccs	370	370	1	D
520	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37513/ccs	681	681	1	D
520	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37513/ccs	1390	1390	1	D
520	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37513/ccs	1865	1865	1	D
521	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37582/ccs	586	586	1	D
521	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37582/ccs	1801	1801	1	D
522	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37848/ccs	26	143	118	D
522	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/37848/ccs	939	949	11	D
523	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38003/ccs	586	586	1	D
523	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38003/ccs	843	842	0	I
523	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38003/ccs	945	948	4	D
523	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38003/ccs	1092	1091	0	I
523	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38003/ccs	1302	1302	1	D
524	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/38119/ccs	61	100	40	D
