group	group_name	start	end	width	names
448	NA	849	850	2	X
448	NA	851	852	2	=
448	NA	853	852	0	I
448	NA	853	854	2	=
448	NA	855	854	0	I
448	NA	855	856	2	=
448	NA	857	859	3	X
448	NA	860	861	2	=
448	NA	862	861	0	I
448	NA	862	864	3	=
448	NA	865	866	2	X
448	NA	867	867	1	=
448	NA	868	870	3	X
448	NA	871	872	2	=
448	NA	873	872	0	I
448	NA	873	875	3	=
448	NA	876	875	0	I
448	NA	876	876	1	=
448	NA	877	877	1	X
448	NA	878	880	3	=
448	NA	881	881	1	X
448	NA	882	884	3	=
448	NA	885	884	0	I
448	NA	885	885	1	=
448	NA	886	886	1	X
448	NA	887	889	3	=
448	NA	890	889	0	I
448	NA	890	890	1	=
448	NA	891	892	2	X
448	NA	893	896	4	=
448	NA	897	896	0	I
448	NA	897	898	2	=
448	NA	899	899	1	X
448	NA	900	901	2	=
448	NA	902	901	0	I
448	NA	902	907	6	=
448	NA	908	909	2	X
448	NA	910	912	3	=
448	NA	913	912	0	I
448	NA	913	915	3	=
448	NA	916	915	0	I
448	NA	916	916	1	X
448	NA	917	918	2	=
448	NA	919	921	3	X
448	NA	922	922	1	=
448	NA	923	924	2	X
448	NA	925	926	2	=
448	NA	927	926	0	I
448	NA	927	929	3	=
448	NA	930	930	1	X
448	NA	931	931	1	=
448	NA	932	934	3	X
448	NA	935	936	2	=
448	NA	937	937	1	X
448	NA	938	939	2	=
448	NA	940	939	0	I
448	NA	940	942	3	=
448	NA	943	946	4	X
448	NA	947	948	2	=
448	NA	949	948	0	I
448	NA	949	949	1	X
448	NA	950	952	3	=
448	NA	953	953	1	X
448	NA	954	956	3	=
448	NA	957	956	0	I
448	NA	957	959	3	=
448	NA	960	960	1	X
449	NA	1	0	0	S
449	NA	1	103	103	=
449	NA	104	117	14	D
449	NA	118	700	583	=
449	NA	701	700	0	I
449	NA	701	1603	903	=
449	NA	1604	1603	0	I
449	NA	1604	1923	320	=
450	NA	1	1923	1923	=
451	NA	1	103	103	=
451	NA	104	103	0	I
451	NA	104	1889	1786	=
451	NA	1890	1890	1	D
451	NA	1891	1923	33	=
452	NA	1	1923	1923	=
452	NA	1924	1923	0	S
453	NA	1	103	103	=
453	NA	104	105	2	D
453	NA	106	829	724	=
453	NA	830	829	0	I
453	NA	830	832	3	=
453	NA	833	833	1	X
453	NA	834	834	1	=
453	NA	835	836	2	X
453	NA	837	838	2	=
453	NA	839	838	0	I
453	NA	839	840	2	=
453	NA	841	843	3	X
453	NA	844	845	2	=
453	NA	846	846	1	X
453	NA	847	848	2	=
453	NA	849	850	2	X
453	NA	851	852	2	=
453	NA	853	852	0	I
453	NA	853	854	2	=
453	NA	855	854	0	I
453	NA	855	856	2	=
453	NA	857	859	3	X
453	NA	860	861	2	=
453	NA	862	861	0	I
453	NA	862	864	3	=
453	NA	865	866	2	X
453	NA	867	867	1	=
453	NA	868	870	3	X
453	NA	871	872	2	=
453	NA	873	872	0	I
453	NA	873	875	3	=
453	NA	876	875	0	I
453	NA	876	876	1	=
453	NA	877	877	1	X
453	NA	878	880	3	=
453	NA	881	881	1	X
453	NA	882	884	3	=
453	NA	885	884	0	I
453	NA	885	885	1	=
453	NA	886	886	1	X
453	NA	887	889	3	=
453	NA	890	889	0	I
453	NA	890	890	1	=
453	NA	891	892	2	X
453	NA	893	896	4	=
453	NA	897	896	0	I
453	NA	897	898	2	=
453	NA	899	899	1	X
453	NA	900	901	2	=
453	NA	902	901	0	I
453	NA	902	907	6	=
453	NA	908	909	2	X
453	NA	910	912	3	=
453	NA	913	912	0	I
453	NA	913	915	3	=
453	NA	916	915	0	I
453	NA	916	916	1	X
453	NA	917	918	2	=
453	NA	919	921	3	X
453	NA	922	922	1	=
453	NA	923	924	2	X
453	NA	925	926	2	=
453	NA	927	926	0	I
453	NA	927	929	3	=
453	NA	930	930	1	X
453	NA	931	931	1	=
453	NA	932	934	3	X
453	NA	935	936	2	=
453	NA	937	937	1	X
453	NA	938	939	2	=
453	NA	940	939	0	I
453	NA	940	942	3	=
453	NA	943	946	4	X
453	NA	947	948	2	=
453	NA	949	948	0	I
453	NA	949	949	1	X
453	NA	950	952	3	=
453	NA	953	953	1	X
453	NA	954	956	3	=
453	NA	957	956	0	I
453	NA	957	959	3	=
453	NA	960	960	1	X
454	NA	1	585	585	=
454	NA	586	586	1	D
454	NA	587	1800	1214	=
454	NA	1801	1801	1	D
454	NA	1802	1824	23	=
454	NA	1825	1825	1	D
454	NA	1826	1923	98	=
455	NA	1	103	103	=
455	NA	104	103	0	I
455	NA	104	175	72	=
455	NA	176	176	1	D
455	NA	177	424	248	=
455	NA	425	424	0	I
455	NA	425	817	393	=
455	NA	818	817	0	I
455	NA	818	1228	411	=
455	NA	1229	1229	1	D
455	NA	1230	1238	9	=
455	NA	1239	1238	0	I
455	NA	1239	1288	50	=
455	NA	1289	1288	0	I
455	NA	1289	1309	21	=
455	NA	1310	1309	0	I
455	NA	1310	1420	111	=
455	NA	1421	1422	2	X
455	NA	1423	1564	142	=
455	NA	1565	1565	1	D
455	NA	1566	1603	38	=
455	NA	1604	1603	0	I
455	NA	1604	1652	49	=
455	NA	1653	1652	0	I
455	NA	1653	1660	8	=
455	NA	1661	1660	0	I
455	NA	1661	1923	263	=
456	NA	1	1923	1923	=
457	NA	1	103	103	=
457	NA	104	103	0	I
457	NA	104	939	836	=
457	NA	940	945	6	D
457	NA	946	1923	978	=
458	NA	1	103	103	=
458	NA	104	103	0	I
458	NA	104	1923	1820	=
459	NA	1	369	369	=
459	NA	370	370	1	D
459	NA	371	585	215	=
459	NA	586	586	1	D
459	NA	587	935	349	=
459	NA	936	939	4	D
459	NA	940	1088	149	=
459	NA	1089	1089	1	D
459	NA	1090	1923	834	=
460	NA	1	102	102	=
460	NA	103	102	0	I
460	NA	103	107	5	=
460	NA	108	108	1	D
460	NA	109	278	170	=
460	NA	279	278	0	I
460	NA	279	486	208	=
460	NA	487	486	0	I
460	NA	487	564	78	=
460	NA	565	565	1	D
460	NA	566	652	87	=
460	NA	653	652	0	I
460	NA	653	1453	801	=
460	NA	1454	1453	0	I
460	NA	1454	1551	98	=
460	NA	1552	1552	1	D
460	NA	1553	1694	142	=
460	NA	1695	1694	0	I
460	NA	1695	1889	195	=
460	NA	1890	1890	1	D
460	NA	1891	1922	32	=
461	NA	1	103	103	=
461	NA	104	105	2	D
461	NA	106	829	724	=
461	NA	830	829	0	I
461	NA	830	832	3	=
461	NA	833	833	1	X
461	NA	834	834	1	=
461	NA	835	836	2	X
461	NA	837	838	2	=
461	NA	839	838	0	I
461	NA	839	840	2	=
461	NA	841	843	3	X
461	NA	844	845	2	=
461	NA	846	846	1	X
461	NA	847	848	2	=
461	NA	849	850	2	X
461	NA	851	852	2	=
461	NA	853	852	0	I
461	NA	853	854	2	=
461	NA	855	854	0	I
461	NA	855	856	2	=
461	NA	857	859	3	X
461	NA	860	861	2	=
461	NA	862	861	0	I
461	NA	862	864	3	=
461	NA	865	866	2	X
461	NA	867	867	1	=
461	NA	868	870	3	X
461	NA	871	872	2	=
461	NA	873	872	0	I
461	NA	873	875	3	=
461	NA	876	875	0	I
461	NA	876	876	1	=
461	NA	877	877	1	X
461	NA	878	880	3	=
461	NA	881	881	1	X
461	NA	882	884	3	=
461	NA	885	884	0	I
461	NA	885	885	1	=
461	NA	886	886	1	X
461	NA	887	889	3	=
461	NA	890	889	0	I
461	NA	890	890	1	=
461	NA	891	892	2	X
461	NA	893	896	4	=
461	NA	897	896	0	I
461	NA	897	898	2	=
461	NA	899	899	1	X
461	NA	900	901	2	=
461	NA	902	901	0	I
461	NA	902	907	6	=
461	NA	908	909	2	X
461	NA	910	912	3	=
461	NA	913	912	0	I
461	NA	913	915	3	=
461	NA	916	915	0	I
461	NA	916	916	1	X
461	NA	917	918	2	=
461	NA	919	921	3	X
461	NA	922	922	1	=
461	NA	923	924	2	X
461	NA	925	926	2	=
461	NA	927	926	0	I
461	NA	927	929	3	=
461	NA	930	930	1	X
461	NA	931	931	1	=
461	NA	932	934	3	X
461	NA	935	936	2	=
461	NA	937	937	1	X
461	NA	938	939	2	=
461	NA	940	939	0	I
461	NA	940	942	3	=
461	NA	943	946	4	X
461	NA	947	948	2	=
461	NA	949	948	0	I
461	NA	949	949	1	X
461	NA	950	952	3	=
461	NA	953	953	1	X
461	NA	954	956	3	=
461	NA	957	956	0	I
461	NA	957	959	3	=
461	NA	960	960	1	X
462	NA	1	27	27	=
462	NA	28	28	1	D
462	NA	29	555	527	=
462	NA	556	555	0	I
462	NA	556	939	384	=
462	NA	940	945	6	D
462	NA	946	1923	978	=
463	NA	1	939	939	=
463	NA	940	945	6	D
463	NA	946	1044	99	=
463	NA	1045	1044	0	I
463	NA	1045	1200	156	=
463	NA	1201	1200	0	I
463	NA	1201	1923	723	=
464	NA	1	103	103	=
464	NA	104	105	2	D
464	NA	106	829	724	=
464	NA	830	829	0	I
464	NA	830	832	3	=
464	NA	833	833	1	X
464	NA	834	834	1	=
464	NA	835	836	2	X
464	NA	837	838	2	=
464	NA	839	838	0	I
464	NA	839	840	2	=
464	NA	841	843	3	X
464	NA	844	845	2	=
464	NA	846	846	1	X
464	NA	847	848	2	=
464	NA	849	850	2	X
464	NA	851	852	2	=
464	NA	853	852	0	I
464	NA	853	854	2	=
464	NA	855	854	0	I
464	NA	855	856	2	=
464	NA	857	859	3	X
464	NA	860	861	2	=
464	NA	862	861	0	I
464	NA	862	864	3	=
464	NA	865	866	2	X
464	NA	867	867	1	=
464	NA	868	870	3	X
464	NA	871	872	2	=
464	NA	873	872	0	I
464	NA	873	875	3	=
464	NA	876	875	0	I
464	NA	876	876	1	=
464	NA	877	877	1	X
464	NA	878	880	3	=
464	NA	881	881	1	X
464	NA	882	884	3	=
464	NA	885	884	0	I
464	NA	885	885	1	=
464	NA	886	886	1	X
464	NA	887	889	3	=
464	NA	890	889	0	I
464	NA	890	890	1	=
464	NA	891	892	2	X
464	NA	893	896	4	=
464	NA	897	896	0	I
464	NA	897	898	2	=
464	NA	899	899	1	X
464	NA	900	901	2	=
464	NA	902	901	0	I
464	NA	902	907	6	=
464	NA	908	909	2	X
464	NA	910	912	3	=
464	NA	913	912	0	I
464	NA	913	915	3	=
464	NA	916	915	0	I
464	NA	916	916	1	X
464	NA	917	918	2	=
464	NA	919	921	3	X
464	NA	922	922	1	=
464	NA	923	924	2	X
464	NA	925	926	2	=
464	NA	927	926	0	I
464	NA	927	929	3	=
464	NA	930	930	1	X
464	NA	931	931	1	=
464	NA	932	934	3	X
464	NA	935	936	2	=
464	NA	937	937	1	X
464	NA	938	939	2	=
464	NA	940	939	0	I
464	NA	940	942	3	=
464	NA	943	946	4	X
464	NA	947	948	2	=
464	NA	949	948	0	I
464	NA	949	949	1	X
464	NA	950	952	3	=
464	NA	953	953	1	X
464	NA	954	956	3	=
464	NA	957	956	0	I
464	NA	957	959	3	=
464	NA	960	960	1	X
465	NA	1	240	240	=
465	NA	241	240	0	I
465	NA	241	962	722	=
465	NA	963	965	3	X
465	NA	966	967	2	=
465	NA	968	970	3	X
465	NA	971	1453	483	=
465	NA	1454	1453	0	I
465	NA	1454	1923	470	=
466	NA	1	249	249	=
466	NA	250	250	1	D
466	NA	251	939	689	=
466	NA	940	945	6	D
466	NA	946	1786	841	=
466	NA	1787	1787	1	D
466	NA	1788	1800	13	=
466	NA	1801	1801	1	D
466	NA	1802	1828	27	=
466	NA	1829	1829	1	D
466	NA	1830	1923	94	=
467	NA	1	103	103	=
467	NA	104	103	0	I
467	NA	104	265	162	=
467	NA	266	265	0	I
467	NA	266	288	23	=
467	NA	289	289	1	D
467	NA	290	688	399	=
467	NA	689	689	1	D
467	NA	690	851	162	=
467	NA	852	852	1	D
467	NA	853	939	87	=
467	NA	940	945	6	D
467	NA	946	1923	978	=
468	NA	1	1200	1200	=
468	NA	1201	1200	0	I
468	NA	1201	1923	723	=
469	NA	1	92	92	=
469	NA	93	93	1	D
469	NA	94	103	10	=
469	NA	104	103	0	I
469	NA	104	939	836	=
469	NA	940	945	6	D
469	NA	946	1923	978	=
470	NA	1	1923	1923	=
471	NA	1	606	606	=
471	NA	607	607	1	D
471	NA	608	767	160	=
471	NA	768	767	0	I
471	NA	768	851	84	=
471	NA	852	851	0	I
471	NA	852	859	8	=
471	NA	860	859	0	I
471	NA	860	864	5	=
471	NA	865	864	0	I
471	NA	865	939	75	=
471	NA	940	945	6	D
471	NA	946	1535	590	=
471	NA	1536	1536	1	D
471	NA	1537	1549	13	=
471	NA	1550	1549	0	I
471	NA	1550	1564	15	=
471	NA	1565	1564	0	I
471	NA	1565	1923	359	=
472	NA	1	102	102	=
472	NA	103	102	0	I
472	NA	103	859	757	=
472	NA	860	859	0	I
472	NA	860	1923	1064	=
473	NA	1	1923	1923	=
474	NA	1	273	273	=
474	NA	274	273	0	I
474	NA	274	939	666	=
474	NA	940	945	6	D
474	NA	946	1654	709	=
474	NA	1655	1654	0	I
474	NA	1655	1889	235	=
474	NA	1890	1890	1	D
474	NA	1891	1923	33	=
475	NA	1	127	127	=
475	NA	128	128	1	X
475	NA	129	129	1	=
475	NA	130	130	1	X
475	NA	131	459	329	=
475	NA	460	460	1	D
475	NA	461	572	112	=
475	NA	573	572	0	I
475	NA	573	837	265	=
475	NA	838	837	0	I
475	NA	838	1169	332	=
475	NA	1170	1171	2	X
475	NA	1172	1297	126	=
475	NA	1298	1297	0	I
475	NA	1298	1401	104	=
475	NA	1402	1401	0	I
475	NA	1402	1672	271	=
475	NA	1673	1673	1	D
475	NA	1674	1923	250	=
476	NA	1	585	585	=
476	NA	586	586	1	D
476	NA	587	1824	1238	=
476	NA	1825	1825	1	D
476	NA	1826	1923	98	=
477	NA	1	939	939	=
477	NA	940	945	6	D
477	NA	946	1923	978	=
478	NA	1	105	105	=
478	NA	106	106	1	D
478	NA	107	112	6	=
478	NA	113	115	3	D
478	NA	116	939	824	=
478	NA	940	945	6	D
478	NA	946	1923	978	=
479	NA	1	103	103	=
479	NA	104	103	0	I
479	NA	104	1923	1820	=
480	NA	1	103	103	=
480	NA	104	103	0	I
480	NA	104	1923	1820	=
481	NA	1	102	102	=
481	NA	103	102	0	I
481	NA	103	1006	904	=
481	NA	1007	1007	1	D
481	NA	1008	1923	916	=
482	NA	1	103	103	=
482	NA	104	117	14	D
482	NA	118	1889	1772	=
482	NA	1890	1890	1	D
482	NA	1891	1923	33	=
483	NA	1	103	103	=
483	NA	104	105	2	D
483	NA	106	829	724	=
483	NA	830	829	0	I
483	NA	830	832	3	=
483	NA	833	833	1	X
483	NA	834	834	1	=
483	NA	835	836	2	X
483	NA	837	838	2	=
483	NA	839	838	0	I
483	NA	839	840	2	=
483	NA	841	843	3	X
483	NA	844	845	2	=
483	NA	846	846	1	X
483	NA	847	848	2	=
483	NA	849	850	2	X
483	NA	851	852	2	=
483	NA	853	852	0	I
483	NA	853	854	2	=
483	NA	855	854	0	I
483	NA	855	856	2	=
483	NA	857	859	3	X
483	NA	860	861	2	=
483	NA	862	861	0	I
483	NA	862	864	3	=
483	NA	865	866	2	X
483	NA	867	867	1	=
483	NA	868	870	3	X
483	NA	871	872	2	=
483	NA	873	872	0	I
483	NA	873	875	3	=
483	NA	876	875	0	I
483	NA	876	876	1	=
483	NA	877	877	1	X
483	NA	878	880	3	=
483	NA	881	881	1	X
483	NA	882	884	3	=
483	NA	885	884	0	I
483	NA	885	885	1	=
483	NA	886	886	1	X
483	NA	887	889	3	=
483	NA	890	889	0	I
483	NA	890	890	1	=
483	NA	891	892	2	X
483	NA	893	896	4	=
483	NA	897	896	0	I
483	NA	897	898	2	=
483	NA	899	899	1	X
483	NA	900	901	2	=
483	NA	902	901	0	I
483	NA	902	907	6	=
483	NA	908	909	2	X
483	NA	910	912	3	=
483	NA	913	912	0	I
483	NA	913	915	3	=
483	NA	916	915	0	I
483	NA	916	916	1	X
483	NA	917	918	2	=
483	NA	919	921	3	X
483	NA	922	922	1	=
483	NA	923	924	2	X
483	NA	925	926	2	=
483	NA	927	926	0	I
483	NA	927	929	3	=
483	NA	930	930	1	X
483	NA	931	931	1	=
483	NA	932	934	3	X
483	NA	935	936	2	=
483	NA	937	937	1	X
483	NA	938	939	2	=
483	NA	940	939	0	I
483	NA	940	942	3	=
483	NA	943	946	4	X
483	NA	947	948	2	=
483	NA	949	948	0	I
483	NA	949	949	1	X
483	NA	950	952	3	=
483	NA	953	953	1	X
483	NA	954	956	3	=
483	NA	957	956	0	I
483	NA	957	959	3	=
483	NA	960	960	1	X
484	NA	1	1923	1923	=
485	NA	1	103	103	=
485	NA	104	103	0	I
485	NA	104	1923	1820	=
486	NA	1	103	103	=
486	NA	104	162	59	D
486	NA	163	841	679	=
486	NA	842	842	1	X
486	NA	843	844	2	=
486	NA	845	845	1	X
486	NA	846	846	1	=
486	NA	847	854	8	D
486	NA	855	856	2	=
486	NA	857	858	2	X
486	NA	859	861	3	=
486	NA	862	870	9	D
486	NA	871	871	1	X
486	NA	872	878	7	=
486	NA	879	880	2	X
486	NA	881	881	1	=
486	NA	882	883	2	X
486	NA	884	884	1	=
486	NA	885	884	0	I
486	NA	885	886	2	=
486	NA	887	887	1	X
486	NA	888	889	2	=
486	NA	890	893	4	D
486	NA	894	895	2	=
486	NA	896	896	1	X
486	NA	897	899	3	=
486	NA	900	899	0	I
486	NA	900	904	5	=
486	NA	905	905	1	D
486	NA	906	907	2	=
486	NA	908	910	3	X
486	NA	911	911	1	=
486	NA	912	915	4	D
486	NA	916	918	3	=
486	NA	919	918	0	I
486	NA	919	919	1	X
486	NA	920	923	4	=
486	NA	924	923	0	I
486	NA	924	926	3	=
486	NA	927	926	0	I
486	NA	927	930	4	=
486	NA	931	931	1	X
486	NA	932	932	1	=
486	NA	933	944	12	D
486	NA	945	1923	979	=
487	NA	1	102	102	=
487	NA	103	102	0	I
487	NA	103	1923	1821	=
488	NA	1	837	837	=
488	NA	838	837	0	I
488	NA	838	859	22	=
488	NA	860	859	0	I
488	NA	860	1864	1005	=
488	NA	1865	1865	1	D
488	NA	1866	1923	58	=
489	NA	1	102	102	=
489	NA	103	102	0	I
489	NA	103	939	837	=
489	NA	940	945	6	D
489	NA	946	1923	978	=
490	NA	1	103	103	=
490	NA	104	103	0	I
490	NA	104	379	276	=
490	NA	380	379	0	I
490	NA	380	914	535	=
490	NA	915	914	0	I
490	NA	915	1286	372	=
490	NA	1287	1286	0	I
490	NA	1287	1923	637	=
491	NA	1	0	0	S
491	NA	1	1923	1923	=
492	NA	1	489	489	=
492	NA	490	489	0	I
492	NA	490	569	80	=
492	NA	570	569	0	I
492	NA	570	1889	1320	=
492	NA	1890	1890	1	D
492	NA	1891	1923	33	=
493	NA	1	60	60	=
493	NA	61	62	2	X
493	NA	63	851	789	=
493	NA	852	852	1	D
493	NA	853	1603	751	=
493	NA	1604	1604	1	D
493	NA	1605	1864	260	=
493	NA	1865	1865	1	D
493	NA	1866	1922	57	=
494	NA	1	316	316	=
494	NA	317	317	1	D
494	NA	318	580	263	=
494	NA	581	580	0	I
494	NA	581	709	129	=
494	NA	710	709	0	I
494	NA	710	1006	297	=
494	NA	1007	1007	1	D
494	NA	1008	1786	779	=
494	NA	1787	1787	1	D
494	NA	1788	1883	96	=
494	NA	1884	1884	1	D
494	NA	1885	1918	34	=
494	NA	1919	1918	0	I
494	NA	1919	1923	5	=
495	NA	1	1200	1200	=
495	NA	1201	1200	0	I
495	NA	1201	1923	723	=
496	NA	1	27	27	=
496	NA	28	28	1	D
496	NA	29	122	94	=
496	NA	123	122	0	I
496	NA	123	939	817	=
496	NA	940	945	6	D
496	NA	946	1225	280	=
496	NA	1226	1225	0	I
496	NA	1226	1461	236	=
496	NA	1462	1461	0	I
496	NA	1462	1831	370	=
496	NA	1832	1831	0	I
496	NA	1832	1922	91	=
497	NA	1	27	27	=
497	NA	28	28	1	D
497	NA	29	103	75	=
497	NA	104	275	172	D
497	NA	276	680	405	=
497	NA	681	681	1	D
497	NA	682	944	263	=
497	NA	945	944	0	I
497	NA	945	945	1	X
497	NA	946	1127	182	=
497	NA	1128	1128	1	D
497	NA	1129	1279	151	=
497	NA	1280	1280	1	D
497	NA	1281	1734	454	=
497	NA	1735	1735	1	D
497	NA	1736	1889	154	=
497	NA	1890	1890	1	D
497	NA	1891	1923	33	=
498	NA	1	101	101	=
498	NA	102	113	12	D
498	NA	114	244	131	=
498	NA	245	244	0	I
498	NA	245	1923	1679	=
499	NA	1	797	797	=
499	NA	798	797	0	I
499	NA	798	1923	1126	=
500	NA	1	55	55	=
500	NA	56	55	0	I
500	NA	56	67	12	=
500	NA	68	68	1	D
500	NA	69	167	99	=
500	NA	168	167	0	I
500	NA	168	606	439	=
500	NA	607	606	0	I
500	NA	607	763	157	=
500	NA	764	763	0	I
500	NA	764	805	42	=
500	NA	806	805	0	I
500	NA	806	1111	306	=
500	NA	1112	1111	0	I
500	NA	1112	1144	33	=
500	NA	1145	1144	0	I
500	NA	1145	1889	745	=
500	NA	1890	1890	1	D
500	NA	1891	1923	33	=
501	NA	1	103	103	=
501	NA	104	275	172	D
501	NA	276	288	13	=
501	NA	289	289	1	D
501	NA	290	944	655	=
501	NA	945	944	0	I
501	NA	945	945	1	X
501	NA	946	1923	978	=
502	NA	1	1923	1923	=
503	NA	1	962	962	=
503	NA	963	965	3	X
503	NA	966	967	2	=
503	NA	968	970	3	X
503	NA	971	1923	953	=
504	NA	1	129	129	=
504	NA	130	130	1	D
504	NA	131	585	455	=
504	NA	586	586	1	D
504	NA	587	595	9	=
504	NA	596	595	0	I
504	NA	596	829	234	=
504	NA	830	829	0	I
504	NA	830	1257	428	=
504	NA	1258	1258	1	D
504	NA	1259	1501	243	=
504	NA	1502	1501	0	I
504	NA	1502	1828	327	=
504	NA	1829	1829	1	D
504	NA	1830	1857	28	=
504	NA	1858	1858	1	D
504	NA	1859	1923	65	=
505	NA	1	44	44	=
505	NA	45	45	1	D
505	NA	46	102	57	=
505	NA	103	102	0	I
505	NA	103	157	55	=
505	NA	158	158	1	D
505	NA	159	167	9	=
505	NA	168	167	0	I
505	NA	168	302	135	=
505	NA	303	303	1	D
505	NA	304	410	107	=
505	NA	411	410	0	I
505	NA	411	447	37	=
505	NA	448	447	0	I
505	NA	448	585	138	=
505	NA	586	586	1	D
505	NA	587	671	85	=
505	NA	672	672	1	D
505	NA	673	748	76	=
505	NA	749	748	0	I
505	NA	749	962	214	=
505	NA	963	965	3	X
505	NA	966	967	2	=
505	NA	968	970	3	X
505	NA	971	976	6	=
505	NA	977	976	0	I
505	NA	977	1261	285	=
505	NA	1262	1261	0	I
505	NA	1262	1283	22	=
505	NA	1284	1283	0	I
505	NA	1284	1612	329	=
505	NA	1613	1613	1	D
505	NA	1614	1635	22	=
505	NA	1636	1636	1	D
505	NA	1637	1667	31	=
505	NA	1668	1668	1	D
505	NA	1669	1672	4	=
505	NA	1673	1673	1	D
505	NA	1674	1889	216	=
505	NA	1890	1890	1	D
505	NA	1891	1923	33	=
506	NA	1	103	103	=
506	NA	104	116	13	D
506	NA	117	117	1	X
506	NA	118	859	742	=
506	NA	860	860	1	D
506	NA	861	938	78	=
506	NA	939	945	7	D
506	NA	946	1923	978	=
507	NA	1	1923	1923	=
508	NA	1	102	102	=
508	NA	103	103	1	X
508	NA	104	541	438	=
508	NA	542	541	0	I
508	NA	542	544	3	=
508	NA	545	544	0	I
508	NA	545	864	320	=
508	NA	865	865	1	D
508	NA	866	1243	378	=
508	NA	1244	1244	1	D
508	NA	1245	1331	87	=
508	NA	1332	1331	0	I
508	NA	1332	1824	493	=
508	NA	1825	1825	1	D
508	NA	1826	1923	98	=
508	NA	1924	1923	0	S
509	NA	1	25	25	=
509	NA	26	143	118	D
509	NA	144	938	795	=
509	NA	939	949	11	D
509	NA	950	1015	66	=
509	NA	1016	1016	1	D
509	NA	1017	1923	907	=
509	NA	1924	1923	0	S
510	NA	1	939	939	=
510	NA	940	945	6	D
510	NA	946	1922	977	=
511	NA	1	439	439	=
511	NA	440	440	1	D
511	NA	441	796	356	=
511	NA	797	796	0	I
511	NA	797	876	80	=
511	NA	877	877	1	D
511	NA	878	935	58	=
511	NA	936	939	4	D
511	NA	940	962	23	=
511	NA	963	965	3	X
511	NA	966	967	2	=
511	NA	968	970	3	X
511	NA	971	1066	96	=
511	NA	1067	1069	3	X
511	NA	1070	1154	85	=
511	NA	1155	1155	1	D
511	NA	1156	1923	768	=
512	NA	1	102	102	=
512	NA	103	102	0	I
512	NA	103	1200	1098	=
512	NA	1201	1201	1	D
512	NA	1202	1923	722	=
513	NA	1	27	27	=
513	NA	28	28	1	D
513	NA	29	101	73	=
513	NA	102	101	0	I
513	NA	102	424	323	=
513	NA	425	424	0	I
513	NA	425	431	7	=
513	NA	432	431	0	I
513	NA	432	514	83	=
513	NA	515	514	0	I
513	NA	515	634	120	=
513	NA	635	634	0	I
513	NA	635	721	87	=
513	NA	722	721	0	I
513	NA	722	731	10	=
513	NA	732	731	0	I
513	NA	732	755	24	=
513	NA	756	755	0	I
513	NA	756	805	50	=
513	NA	806	806	1	D
513	NA	807	935	129	=
513	NA	936	935	0	I
513	NA	936	962	27	=
513	NA	963	965	3	X
513	NA	966	967	2	=
513	NA	968	968	1	X
513	NA	969	969	1	=
513	NA	970	969	0	I
513	NA	970	970	1	X
513	NA	971	1010	40	=
513	NA	1011	1010	0	I
513	NA	1011	1066	56	=
513	NA	1067	1067	1	D
513	NA	1068	1069	2	X
513	NA	1070	1093	24	=
513	NA	1094	1094	1	X
513	NA	1095	1114	20	=
513	NA	1115	1115	1	X
513	NA	1116	1116	1	=
513	NA	1117	1117	1	X
513	NA	1118	1171	54	=
513	NA	1172	1172	1	X
513	NA	1173	1174	2	=
513	NA	1175	1175	1	X
513	NA	1176	1385	210	=
513	NA	1386	1385	0	I
513	NA	1386	1439	54	=
513	NA	1440	1440	1	D
513	NA	1441	1462	22	=
513	NA	1463	1462	0	I
513	NA	1463	1635	173	=
513	NA	1636	1635	0	I
513	NA	1636	1889	254	=
513	NA	1890	1890	1	D
513	NA	1891	1923	33	=
513	NA	1924	1923	0	S
514	NA	1	57	57	=
514	NA	58	57	0	I
514	NA	58	80	23	=
514	NA	81	81	1	X
514	NA	82	167	86	=
514	NA	168	167	0	I
514	NA	168	168	1	X
514	NA	169	222	54	=
514	NA	223	223	1	D
514	NA	224	265	42	=
514	NA	266	266	1	D
514	NA	267	305	39	=
514	NA	306	305	0	I
514	NA	306	317	12	=
514	NA	318	317	0	I
514	NA	318	558	241	=
514	NA	559	558	0	I
514	NA	559	606	48	=
514	NA	607	606	0	I
514	NA	607	792	186	=
514	NA	793	793	1	D
514	NA	794	810	17	=
514	NA	811	810	0	I
514	NA	811	940	130	=
514	NA	941	940	0	I
514	NA	941	943	3	=
514	NA	944	943	0	I
514	NA	944	944	1	=
514	NA	945	945	1	X
514	NA	946	1200	255	=
514	NA	1201	1200	0	I
514	NA	1201	1721	521	=
514	NA	1722	1721	0	I
514	NA	1722	1786	65	=
514	NA	1787	1787	1	D
514	NA	1788	1923	136	=
515	NA	1	102	102	=
515	NA	103	102	0	I
515	NA	103	1923	1821	=
516	NA	1	102	102	=
516	NA	103	102	0	I
516	NA	103	455	353	=
516	NA	456	456	1	D
516	NA	457	1923	1467	=
517	NA	1	939	939	=
517	NA	940	945	6	D
517	NA	946	1800	855	=
517	NA	1801	1801	1	D
517	NA	1802	1824	23	=
517	NA	1825	1825	1	D
517	NA	1826	1923	98	=
518	NA	1	2	2	=
518	NA	3	2	0	I
518	NA	3	195	193	=
518	NA	196	198	3	X
518	NA	199	247	49	=
518	NA	248	247	0	I
518	NA	248	285	38	=
518	NA	286	285	0	I
518	NA	286	311	26	=
